Date,Close
12/03/2009,88.2
12/04/2009,90.43
12/07/2009,89.51
12/08/2009,88.4
12/09/2009,87.86
12/10/2009,88.18
12/11/2009,89.05
12/14/2009,88.59
12/15/2009,89.62
12/16/2009,89.78
12/17/2009,89.88
12/18/2009,90.3
12/21/2009,91.15
12/22/2009,91.84
12/23/2009,91.67
12/24/2009,91.51
12/25/2009,91.18
12/28/2009,91.59
12/29/2009,92
12/30/2009,92.46
12/31/2009,92.9
01/01/2010,93
01/04/2010,92.55
01/05/2010,91.72
01/06/2010,92.34
01/07/2010,93.31
01/08/2010,92.61
01/11/2010,92.08
01/12/2010,90.95
01/13/2010,91.4
01/14/2010,91.14
01/15/2010,90.78
01/18/2010,90.72
01/19/2010,91.1
01/20/2010,91.25
01/21/2010,90.42
01/22/2010,89.89
01/25/2010,90.23
01/26/2010,89.62
01/27/2010,90
01/28/2010,89.88
01/29/2010,90.3
02/01/2010,90.62
02/02/2010,90.38
02/03/2010,90.97
02/04/2010,88.95
02/05/2010,89.33
02/08/2010,89.3
02/09/2010,89.65
02/10/2010,89.97
02/11/2010,89.72
02/12/2010,90.02
02/15/2010,89.98
02/16/2010,90.1
02/17/2010,91.36
02/18/2010,91.22
02/19/2010,91.59
02/22/2010,91.12
02/23/2010,90.2
02/24/2010,90.2
02/25/2010,89.07
02/26/2010,88.85
03/01/2010,89.09
03/02/2010,88.74
03/03/2010,88.43
03/04/2010,89.07
03/05/2010,90.29
03/08/2010,90.26
03/09/2010,89.96
03/10/2010,90.51
03/11/2010,90.51
03/12/2010,90.46
03/15/2010,90.52
03/16/2010,90.27
03/17/2010,90.27
03/18/2010,90.37
03/19/2010,90.53
03/22/2010,90.09
03/23/2010,90.41
03/24/2010,92.21
03/25/2010,92.68
03/26/2010,92.47
03/29/2010,92.44
03/30/2010,92.78
03/31/2010,93.46
04/01/2010,93.83
04/02/2010,94.58
04/05/2010,94.3
04/06/2010,93.75
04/07/2010,93.34
04/08/2010,93.38
04/09/2010,93.15
04/12/2010,93.25
04/13/2010,93.21
04/14/2010,93.2
04/15/2010,92.99
04/16/2010,92.15
04/19/2010,92.43
04/20/2010,93.23
04/21/2010,93.13
04/22/2010,93.42
04/23/2010,93.91
04/26/2010,93.94
04/27/2010,93.12
04/28/2010,94.02
04/29/2010,94.01
04/30/2010,93.81
05/03/2010,94.54
05/04/2010,94.62
05/05/2010,93.87
05/06/2010,90.53
05/07/2010,91.56
05/10/2010,93.29
05/11/2010,92.68
05/12/2010,93.17
05/13/2010,92.69
05/14/2010,92.46
05/17/2010,92.58
05/18/2010,92.12
05/19/2010,91.63
05/20/2010,89.56
05/21/2010,90
05/24/2010,90.13
05/25/2010,90.3
05/26/2010,89.82
05/27/2010,91.06
05/28/2010,91.05
05/31/2010,91.24
06/01/2010,91
06/02/2010,92.18
06/03/2010,92.65
06/04/2010,91.91
06/07/2010,91.32
06/08/2010,91.51
06/09/2010,91.26
06/10/2010,91.36
06/11/2010,91.64
06/14/2010,91.53
06/15/2010,91.41
06/16/2010,91.42
06/17/2010,90.98
06/18/2010,90.67
06/21/2010,91
06/22/2010,90.54
06/23/2010,89.83
06/24/2010,89.54
06/25/2010,89.21
06/28/2010,89.35
06/29/2010,88.54
06/30/2010,88.39
07/01/2010,87.6
07/02/2010,87.74
07/05/2010,87.74
07/06/2010,87.55
07/07/2010,87.7
07/08/2010,88.38
07/09/2010,88.58
07/12/2010,88.62
07/13/2010,88.67
07/14/2010,88.44
07/15/2010,87.45
07/16/2010,86.59
07/19/2010,86.73
07/20/2010,87.5
07/21/2010,87.06
07/22/2010,86.91
07/23/2010,87.44
07/26/2010,86.88
07/27/2010,87.88
07/28/2010,87.39
07/29/2010,86.76
07/30/2010,86.45
08/02/2010,86.49
08/03/2010,85.78
08/04/2010,86.28
08/05/2010,85.8
08/06/2010,85.49
08/09/2010,85.92
08/10/2010,85.4
08/11/2010,85.2
08/12/2010,85.93
08/13/2010,86.19
08/16/2010,85.36
08/17/2010,85.53
08/18/2010,85.42
08/19/2010,85.34
08/20/2010,85.61
08/23/2010,85.07
08/24/2010,84
08/25/2010,84.58
08/26/2010,84.45
08/27/2010,85.19
08/30/2010,84.6
08/31/2010,84.16
09/01/2010,84.42
09/02/2010,84.29
09/03/2010,84.29
09/06/2010,84.18
09/07/2010,83.8
09/08/2010,83.87
09/09/2010,83.8
09/10/2010,84.16
09/13/2010,83.68
09/14/2010,83.05
09/15/2010,85.73
09/16/2010,85.76
09/17/2010,85.84
09/20/2010,85.68
09/21/2010,85.09
09/22/2010,84.52
09/23/2010,84.35
09/24/2010,84.18
09/27/2010,84.26
09/28/2010,83.88
09/29/2010,83.68
09/30/2010,83.45
10/01/2010,83.19
10/04/2010,83.34
10/05/2010,83.21
10/06/2010,82.91
10/07/2010,82.33
10/08/2010,81.9
10/11/2010,82.08
10/12/2010,81.76
10/13/2010,81.77
10/14/2010,81.44
10/15/2010,81.43
10/18/2010,81.23
10/19/2010,81.56
10/20/2010,81.12
10/21/2010,81.34
10/22/2010,81.35
10/25/2010,80.78
10/26/2010,81.4
10/27/2010,81.69
10/28/2010,81
10/29/2010,80.39
11/01/2010,80.48
11/02/2010,80.62
11/03/2010,81.04
11/04/2010,80.71
11/05/2010,81.25
11/08/2010,81.15
11/09/2010,81.77
11/10/2010,82.29
11/11/2010,82.52
11/12/2010,82.5
11/15/2010,83.13
11/16/2010,83.26
